Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	tree_length
31824	-2081.625	-2236.421	154.796	0.185305	0.404923	0.595078	0.814695	1.629639	0.312787	0.0203062	0.0552032	0.1497	0.0523529	0.0513221	0.0888791	0.0163162	0.0123905	0.0515987	0.00725305	0.117659	0.025758	0.0597458	0.00890245	0.0466549	0.159836	0.0450347	0.00757748	0.0330602	0.157676	0.0896569	0.00158925	0.0162727	0.0026999	0.00156051	0.000902923	0.00996281	0.00671401	0.00175424	0.0050373	0.00237494	0.00320646	0.0365731	0.0197548	0.0167083	0.0163584	0.00339514	0.00545137	0.00650938	0.0126173	0.00490558	0.0209719	0.022983	0.0243205	0.0250447	0.0794963	0.0959764	0.00223273	0.135654	0.0172489	0.00142129	0.0592635	0.00590712	0.107495	0.000954991	0.0272621	0.0682087	0.0102852	0.00560739	0.00146154	0.0104988	0.0116099	0.0452598	0.0146968	0.0848148	0.00248646	0.000569247	0.0144494	0.0169733	0.0720818	0.0783076	0.117393	0.00305295	0.00708927	0.0681819	0.0432827	0.000452532	0.0125124	0.00715096	0.129071	0.00999099	0.015367	0.00398023	0.00633297	0.0641528	0.00473577	0.00490622	0.0221851	0.0593004	0.0167497	0.910199	0.0212238	0.0384081	0.0301688	0.132636	0.373353	0.735376	1.35985	2.67843	7.53944	1.460706	0.091903	0.00596637	0.0162198	0.0439846	0.0153823	0.0150794	0.0261144	0.00479402	0.00364057	0.0151607	0.00213109	0.0345705	0.0075682	0.0175545	0.00261571	0.0137081	0.046963	0.0132321	0.00222641	0.00971373	0.0463284	0.026343	0.000466953	0.00478123	0.000793283	0.00045851	0.000265296	0.00292727	0.00197271	0.00051543	0.00148006	0.000697804	0.000942121	0.0107459	0.00580435	0.00490922	0.00480642	0.000997559	0.00160172	0.00191258	0.00370721	0.00144136	0.00616196	0.00675286	0.00714585	0.00735863	0.0233576	0.0281998	0.000656019	0.0398579	0.00506808	0.000417601	0.0174128	0.00173563	0.031584	0.000280595	0.00801013	0.0200411	0.00302199	0.00164756	0.000429429	0.00308475	0.00341121	0.0132982	0.0043182	0.0249203	0.000730571	0.000167256	0.0042455	0.0049871	0.021179	0.0230083	0.0344924	0.000897016	0.00208297	0.0200332	0.0127173	0.000132963	0.00367639	0.00210109	0.0379234	0.00293555	0.00451514	0.00116947	0.00186075	0.0188493	0.00139146	0.00144154	0.00651841	0.0174236	0.00492138	3.40345
31860	-2082.904	-2236.493	153.589	0.128094	0.37679	0.62321	0.871906	1.025653	0.514929	0.0110258	0.00597883	0.0840808	0.0704138	0.102876	0.0901495	0.00101037	0.013572	0.0375946	0.0910152	0.134286	0.116989	0.16272	0.11105	0.12448	0.154044	0.0657095	0.00311759	0.0107389	0.334952	0.140297	0.00124263	0.0207665	0.013567	0.0101679	0.00173058	0.00988369	0.00364452	0.00633998	0.000336138	0.00325175	0.00620839	0.0543358	0.024521	0.0182684	0.0104175	0.0198045	0.0167887	0.0144201	0.0701514	0.0016468	0.0266747	0.0441863	0.0432133	0.0209273	0.094635	0.0409899	0.0195241	0.0802811	0.00790127	0.0908469	0.0663157	0.0302193	0.0417945	0.0217454	0.00330928	0.044852	0.0119363	0.00219644	0.0201134	0.174049	0.00392715	0.00506946	0.0332257	0.00433203	0.0563586	0.157016	0.0362962	0.0399225	0.0361397	0.0444457	9.26796e-05	0.0119453	0.0667705	0.210646	0.0295873	0.00574052	0.00616769	0.000550224	0.0619342	0.00214883	0.0288681	0.0283221	0.0315659	0.0095176	0.0846259	0.00404952	0.0755053	0.00141716	0.0025214	0.624657	0.338699	0.0351481	0.00149571	0.240417	0.498994	0.805029	1.24219	2.00403	4.15943	1.030647	0.110667	0.00236965	0.00128496	0.0180705	0.0151332	0.0221099	0.0193747	0.000217145	0.00291687	0.00807973	0.0195608	0.0288604	0.025143	0.0349715	0.0238666	0.0267529	0.0331068	0.0141221	0.000670024	0.00230798	0.0719871	0.0301524	0.000267063	0.00446309	0.00291578	0.00218526	0.000371933	0.00212418	0.000783271	0.00136257	7.22419e-05	0.000698858	0.00133429	0.0116777	0.00526999	0.0039262	0.0022389	0.00425635	0.00360818	0.00309914	0.0150768	0.000353927	0.00573286	0.00949641	0.00928731	0.00449766	0.0203387	0.00880946	0.00419608	0.0172538	0.00169812	0.0195246	0.0142524	0.00649466	0.00898238	0.00467347	0.000711224	0.00963949	0.00256532	0.000472054	0.00432273	0.0374061	0.000844015	0.00108952	0.00714078	0.000931029	0.0121125	0.0337456	0.00780069	0.00858005	0.00776705	0.00955217	1.99185e-05	0.00256726	0.0143502	0.0452716	0.00635883	0.00123374	0.00132554	0.000118253	0.0133107	0.000461822	0.00620426	0.00608692	0.00678407	0.0020455	0.0181876	0.000870313	0.0162274	0.000304572	0.000541893	4.652945
31896	-2090.773	-2243.586	152.8123	0.161713	0.394292	0.605708	0.838287	1.34604	0.279324	0.0147646	0.0680823	0.0492259	0.132128	0.205199	0.0543236	0.00167854	0.0110243	0.0210678	0.0992044	0.0619806	0.0124712	0.0561722	0.0505345	0.147134	0.293391	0.113759	0.00339499	0.0822602	0.305338	0.0632632	0.00118494	0.0122305	0.00922782	0.00281434	0.00691322	0.00775177	0.0117985	0.000574489	0.00572401	0.00233012	0.0103345	0.0369041	0.0201284	0.0200535	0.0185124	0.00827686	0.0074094	0.0255919	0.0298306	0.00526386	0.0395133	0.0681866	0.00812472	0.0361578	0.103979	0.0164182	0.0359999	0.0457098	0.0014816	0.142677	0.00955434	0.0124476	0.0638957	0.0495247	0.0432214	0.0521685	0.114683	0.0296867	0.00855333	0.0233033	0.0413402	0.000498733	0.0569719	0.0156863	0.0023797	0.135491	0.000305127	0.0040924	0.00412948	0.0073203	0.0349124	0.0455033	0.0125363	0.192533	0.0694986	0.209929	0.0406443	0.0146792	0.0214594	0.0719349	0.0357096	0.00948111	0.0650245	0.126811	0.00242825	0.0113308	0.0913456	0.0112927	0.113187	0.619846	0.144392	0.230089	0.00567369	0.14835	0.394307	0.748011	1.33688	2.53609	6.74082	1.379747	0.0591497	0.00312656	0.0144171	0.0104241	0.0279794	0.0434529	0.0115036	0.000355448	0.0023345	0.00446133	0.0210076	0.013125	0.0026409	0.011895	0.0107012	0.0311572	0.0621286	0.0240897	0.000718924	0.0174194	0.0646585	0.0133966	0.000250924	0.00258994	0.00195409	0.000595965	0.00146395	0.00164152	0.00249845	0.000121654	0.00121212	0.000493427	0.00218843	0.00781483	0.00426239	0.00424653	0.00392018	0.00175271	0.00156902	0.00541934	0.00631693	0.00111468	0.00836735	0.0144392	0.00172049	0.00765678	0.0220186	0.00347673	0.00762336	0.00967953	0.000313744	0.0302134	0.00202323	0.0026359	0.0135306	0.0104874	0.00915258	0.0110472	0.0242854	0.00628646	0.00181126	0.00493471	0.00875421	0.000105612	0.0120644	0.00332173	0.000503926	0.0286917	6.46139e-05	0.000866607	0.00087446	0.00155015	0.00739306	0.00963579	0.0026547	0.0407708	0.014717	0.0444547	0.00860686	0.00310847	0.00454425	0.0152329	0.00756188	0.00200772	0.0137696	0.0268536	0.000514207	0.00239941	0.0193434	0.00239135	0.0239686	4.722322
31932	-2074.974	-2229.864	154.89	0.13602	0.38122	0.61878	0.86398	1.094006	0.232937	0.0151889	0.0319985	0.112858	0.114251	0.0874922	0.0220597	0.00165446	0.00568898	0.0328467	0.151477	0.0739309	0.00965424	0.0787302	0.0117417	0.114428	0.219275	0.0331495	0.00714239	0.0662795	0.23514	0.111248	0.00199423	0.00847207	0.00717327	0.00473408	0.00500696	0.00506322	0.00606438	0.000614007	0.0020338	0.00162108	0.00176829	0.0413811	0.0102303	0.0149848	0.014691	0.00439129	0.0069321	0.0214307	0.0500295	0.00392212	0.0287596	0.0489877	0.00392214	0.0137351	0.0791801	0.181058	0.0186037	0.033943	0.00138262	0.165399	0.00551009	0.00190191	0.0887738	0.0241221	0.0418919	0.00551918	0.107369	0.0136844	0.00543787	0.021729	0.0390855	0.0029689	0.0251365	0.0278606	0.00224387	0.118644	0.000448613	0.0139028	0.00394087	0.0104453	0.0236094	0.0513255	0.014521	0.0922487	0.0591655	0.0561716	0.0175603	0.00440428	0.0192235	0.0337398	0.00348393	0.00376356	0.0512087	0.0543873	0.00453046	0.0105781	0.0656501	0.00247648	0.0734314	0.683745	0.13315	0.150177	0.0329286	0.180646	0.434064	0.770767	1.29741	2.30381	5.53569	1.237327	0.0619716	0.00404093	0.00851303	0.0300252	0.0303958	0.0232768	0.00586885	0.00044016	0.00151352	0.00873867	0.0402996	0.0196689	0.00256845	0.0209457	0.00312382	0.0304428	0.0583367	0.00881922	0.00190019	0.0176333	0.0625576	0.0295968	0.000530553	0.00225394	0.00190841	0.00125947	0.00133207	0.00134704	0.00161339	0.000163353	0.000541079	0.000431279	0.000470443	0.0110092	0.0027217	0.00398662	0.00390845	0.00116828	0.00184424	0.00570151	0.0133101	0.00104346	0.00765132	0.0130329	0.00104346	0.00365415	0.0210654	0.0481694	0.00494939	0.00903033	0.000367838	0.0440033	0.00146593	0.000505993	0.0236178	0.00641754	0.0111451	0.00146835	0.0285649	0.00364065	0.00144671	0.00578087	0.0103985	0.000789859	0.00668741	0.00741215	0.00059697	0.0315644	0.000119351	0.00369875	0.00104844	0.00277891	0.00628115	0.0136549	0.00386322	0.0245422	0.0157406	0.0149441	0.00467182	0.00117173	0.00511429	0.00897629	0.000926878	0.00100127	0.0136238	0.0144694	0.0012053	0.00281425	0.0174658	0.000658854	0.019536	3.758775
31968	-2082.867	-2234.784	151.9175	0.162735	0.394777	0.605224	0.837264	1.357177	0.46464	0.0408148	0.0518864	0.131212	0.0584982	0.149898	0.0652316	0.000747958	0.0260623	0.0574069	0.098356	0.182035	0.0419287	0.142862	0.0220248	0.176905	0.199609	0.046825	0.00859082	0.0945994	0.278833	0.17571	0.0103481	0.00460405	0.00778023	0.000913651	0.00520444	0.00952653	0.000520131	0.000189614	0.00250527	0.0101637	0.00486372	0.066696	0.0143006	0.0147843	0.0175488	0.0202193	0.0130043	0.0309923	0.050437	0.00593174	0.0413379	0.060461	0.0271582	0.0319666	0.111321	0.0493246	0.0248386	0.0233769	0.00439945	0.161653	0.00257344	0.00275694	0.0759265	0.000493993	0.0530079	0.0146492	0.386506	0.0451388	0.0312193	0.016972	0.0872319	0.0571621	0.0529667	0.075087	0.00116001	0.167587	0.000129173	0.0122873	0.0161467	0.0196472	0.022805	0.0543822	0.0153628	0.00288014	0.00352361	0.167247	0.0334558	0.0033966	0.0115411	0.0800794	0.00651734	0.00793174	0.145536	0.103972	0.00989757	0.00225054	0.144468	0.00657924	0.0769123	0.844389	0.105157	0.0310033	0.0194499	0.212869	0.470239	0.790259	1.26541	2.12658	4.69772	1.118643	0.0867119	0.00761692	0.00968313	0.024487	0.010917	0.0279741	0.0121736	0.000139585	0.0048638	0.0107134	0.0183554	0.0339717	0.00782481	0.0266612	0.00411031	0.0330143	0.0372514	0.00873856	0.00160323	0.0176543	0.0520363	0.0327913	0.00193118	0.000859215	0.00145196	0.000170507	0.00097126	0.00177786	9.70678e-05	3.53861e-05	0.000467538	0.00189676	0.000907676	0.0124469	0.0026688	0.00275908	0.00327499	0.00377336	0.00242688	0.00578383	0.00941263	0.00110699	0.00771455	0.0112833	0.0050683	0.00596566	0.0207749	0.00920505	0.00463541	0.00436263	0.000821033	0.0301679	0.000480259	0.000514504	0.0141695	9.21899e-05	0.00989242	0.00273386	0.0721303	0.00842387	0.0058262	0.00316735	0.0162794	0.0106677	0.00988474	0.0140129	0.000216483	0.0312754	2.41064e-05	0.00229308	0.00301333	0.0036666	0.0042559	0.0101489	0.00286703	0.000537497	0.000657582	0.0312118	0.00624358	0.00063388	0.00215381	0.0149446	0.00121628	0.00148024	0.0271601	0.0194035	0.0018471	0.000419999	0.0269609	0.00122783	0.0143535	5.358435
32004	-2072.98	-2228.92	155.9392	0.144284	0.385625	0.614376	0.855716	1.169652	0.281032	0.0247403	0.0188507	0.0325497	0.0929157	0.0945704	0.0304586	0.0037633	0.0045005	0.0341218	0.0374321	0.0773735	0.0293642	0.107621	0.0109315	0.155326	0.0741632	0.014787	0.0031327	0.0280638	0.130593	0.0528525	0.00357598	0.0014617	0.0096367	0.000794731	0.00379712	0.0110975	0.00278918	0.000211904	0.0017647	0.00119217	0.0019603	0.022457	0.0134861	0.00952344	0.00710912	0.0125863	0.0020837	0.0143955	0.0171732	0.0111181	0.0124517	0.0308667	0.00463325	0.0213444	0.0479981	0.0241794	0.0387228	0.0156304	0.0023066	0.0703193	0.00654287	0.00083123	0.0331328	0.00471714	0.0332351	0.0115369	0.241319	0.00936645	0.00230991	0.0379836	0.065191	0.036824	0.0733879	0.023906	0.00715813	0.0681392	0.000482034	0.00267351	0.00738481	0.00127488	0.0241715	0.0222601	0.00938232	0.0145093	0.0200241	0.104356	0.0167576	0.00158965	0.0212672	0.0424263	0.00250982	0.00393261	0.0751599	0.0546741	0.00761023	0.00248607	0.0371943	0.00236796	0.0434137	0.709812	0.16763	0.121577	0.000981063	0.12137	0.357536	0.725511	1.37834	2.79692	8.23924	1.524886	0.0959382	0.0084458	0.00643521	0.0111118	0.0317194	0.0322843	0.0103979	0.00128471	0.00153637	0.0116485	0.0127785	0.0264137	0.0100243	0.0367396	0.00373176	0.0530249	0.0253177	0.00504797	0.00106944	0.00958039	0.0445817	0.0180427	0.00122076	0.000498994	0.00328976	0.000271304	0.00129626	0.00378846	0.000952165	7.23394e-05	0.00060243	0.000406982	0.000669205	0.00766634	0.00460385	0.0032511	0.0024269	0.00429669	0.00071133	0.0049143	0.00586257	0.00379549	0.00425074	0.0105372	0.00158169	0.00728653	0.0163855	0.00825432	0.0132191	0.00533589	0.000787423	0.0240055	0.0022336	0.000283764	0.0113108	0.00161033	0.0113457	0.00393843	0.0823813	0.00319751	0.000788554	0.0129668	0.0222548	0.0125709	0.025053	0.008161	0.00244363	0.0232613	0.000164556	0.00091268	0.00252102	0.000435216	0.00825163	0.00759913	0.00320292	0.00495316	0.0068358	0.0356248	0.0057207	0.000542672	0.00726017	0.0144834	0.0008568	0.00134251	0.025658	0.0186646	0.00259797	0.000848689	0.0126973	0.00080837	0.0148205	2.9293
32040	-2064.895	-2218.327	153.432	0.164173	0.395455	0.604546	0.835827	1.372998	0.371027	0.0198818	0.0366824	0.0154675	0.0813194	0.107266	0.0971254	0.00270507	0.00174904	0.0151086	0.0250665	0.147286	0.0794911	0.126912	0.0136162	0.0978096	0.139801	0.0570042	0.000130344	0.0340405	0.444443	0.0880209	0.0137206	0.00324749	0.00876995	0.00146796	0.000348547	0.0077689	0.00959396	7.31389e-05	0.00447908	0.00686938	0.00691622	0.0183887	0.0146733	0.0237082	0.00862387	0.0213919	0.0123305	0.017488	0.047363	0.00818069	0.00925245	0.0272392	0.0200121	0.0293834	0.0973304	0.0674709	0.0212398	0.0442502	0.00204916	0.0889973	0.00265755	0.00310431	0.0803593	0.0109986	0.0823708	0.0137176	0.170514	0.0162716	0.0112957	0.0325346	0.00271166	0.0617305	0.135675	0.0096789	0.00596971	0.24183	0.00484136	0.0115281	0.00209032	0.00639113	0.0449295	0.0246836	0.0191673	0.086131	0.0190788	0.0969389	0.047931	0.00455894	0.0138562	0.0395373	0.00535393	0.00872952	0.095757	0.0306669	0.0186815	0.00467527	0.0655456	0.00347099	0.162581	0.680941	0.126771	0.120534	0.0717534	0.142167	0.386205	0.743181	1.34557	2.5893	7.03399	1.410529	0.0854287	0.00457777	0.00844609	0.00356137	0.0187237	0.0246978	0.022363	0.00062284	0.000402715	0.00347875	0.00577152	0.0339124	0.0183027	0.0292214	0.00313512	0.0225206	0.0321889	0.0131252	3.00115e-05	0.0078378	0.102332	0.0202667	0.00315915	0.000747731	0.00201927	0.000337996	8.02526e-05	0.00178878	0.002209	1.68401e-05	0.0010313	0.00158167	0.00159245	0.00423397	0.0033785	0.00545878	0.00198564	0.00492546	0.00283909	0.00402659	0.0109053	0.0018836	0.00213037	0.0062718	0.00460777	0.00676549	0.0224102	0.0155351	0.00489044	0.0101886	0.000471818	0.0204915	0.000611898	0.000714764	0.0185026	0.00253241	0.0189658	0.00315847	0.0392607	0.00374652	0.00260083	0.00749106	0.000624356	0.0142134	0.031239	0.00222856	0.00137452	0.055681	0.00111472	0.00265433	0.000481293	0.00147155	0.010345	0.00568337	0.00441324	0.0198316	0.00439288	0.0223201	0.0110361	0.00104969	0.00319037	0.00910343	0.00123274	0.00200996	0.0220479	0.00706103	0.00430139	0.00107648	0.0150918	0.000799193	0.0374341	4.343126
32076	-2079.383	-2231.069	151.6855	0.184797	0.404705	0.595295	0.815203	1.622888	0.252136	0.0120009	0.0582583	0.0457033	0.146547	0.0987824	0.0487585	0.00989993	0.020216	0.0268505	0.0473743	0.219646	0.0210142	0.168753	0.0417843	0.147401	0.315274	0.0756137	0.00019724	0.0139374	0.264186	0.0513755	0.0298113	0.00121088	0.0255866	0.00478776	0.00238786	0.0102495	0.01338	1.79532e-05	0.00317242	0.0168972	0.0151426	0.0426065	0.0276709	0.0196656	0.0332916	0.0146662	0.0131341	0.0239128	0.031465	0.0149535	0.0103175	0.0733396	0.0521588	0.0534233	0.12092	0.118831	0.0362432	0.0812085	0.000786952	0.152699	0.00153543	0.0129869	0.0722564	0.0546962	0.0286245	0.0113243	0.202139	0.017909	0.00734503	0.0453736	0.0249366	0.0248453	0.129463	0.00885151	0.0131625	0.276394	0.0147802	0.0161987	0.00814011	0.00518507	0.0160244	0.0252998	0.0295277	0.141505	0.111064	0.201591	0.0972738	0.000191706	0.0108257	0.0801424	0.00109689	0.0116884	0.120367	0.0883589	0.00469673	0.00491037	0.112959	0.00416794	0.248665	0.746972	0.107678	0.11489	0.0304598	0.245343	0.503954	0.807516	1.23836	1.98431	4.07593	1.015984	0.0465526	0.00221576	0.0107564	0.00843833	0.0270574	0.0182385	0.00900243	0.00182785	0.00373254	0.00495749	0.00874686	0.0405539	0.00387991	0.0311574	0.00771476	0.0272151	0.0582099	0.0139608	3.64171e-05	0.0025733	0.0487775	0.00948561	0.00550416	0.000223569	0.00472413	0.000883978	0.000440878	0.0018924	0.00247039	3.31476e-06	0.000585733	0.00311978	0.00279583	0.00786656	0.00510897	0.00363091	0.00614672	0.00270787	0.00242499	0.00441509	0.00580948	0.00276091	0.00190496	0.0135409	0.00963023	0.00986371	0.0223259	0.0219401	0.00669168	0.0149938	0.000145297	0.0281932	0.00028349	0.00239781	0.0133409	0.0100987	0.00528503	0.00209084	0.0373216	0.0033066	0.00135613	0.00837747	0.00460411	0.00458726	0.0239032	0.00163428	0.00243023	0.0510314	0.00272891	0.00299082	0.00150293	0.000957334	0.00295863	0.00467117	0.00545179	0.0261264	0.0205061	0.0372203	0.0179599	3.53953e-05	0.00199879	0.0147969	0.000202522	0.00215806	0.0222237	0.016314	0.000867172	0.000906616	0.020856	0.00076954	0.0459117	5.416151
32112	-2082.314	-2237.278	154.9642	0.122211	0.373356	0.626644	0.877789	0.9773438	0.201599	0.0183165	0.0543974	0.111841	0.120494	0.147285	0.0754855	0.00501707	0.00569501	0.0869094	0.0286695	0.109445	0.0458672	0.116745	0.0173499	0.117402	0.0947435	0.0139048	0.00281993	0.0534322	0.0743473	0.0753706	0.0059238	0.00676337	0.00247461	0.0018654	0.00309468	0.0123191	0.00298888	0.00298195	0.00980206	0.00414827	0.00905255	0.0369549	0.0238833	0.00954419	0.00389379	0.00580515	0.011808	0.0119314	0.029583	0.0102964	0.00512327	0.0264552	0.0113319	0.0363578	0.141286	0.0255911	0.00716102	0.0663014	0.034854	0.00995696	0.120733	0.0026904	0.12276	0.00060418	0.0136042	0.0522699	0.00484494	0.0676253	0.00399616	0.0388047	0.0270816	0.089678	0.00577001	0.0222214	0.00466746	0.00200246	0.00518157	0.0115305	0.0205776	0.0243214	0.119081	0.000228868	0.0043905	0.0917024	0.0716622	0.014359	0.00763816	0.00262089	0.200336	0.040222	0.0144351	0.00603755	0.0182705	0.0594416	0.0271922	0.00802983	0.0769866	0.108168	0.0332879	0.394516	0.56718	0.02224	0.0160639	0.145314	0.390351	0.745661	1.34109	2.5618	6.88166	1.394699	0.0546084	0.0049615	0.0147349	0.030295	0.0326391	0.0398961	0.0204472	0.001359	0.00154264	0.0235417	0.00776589	0.0296461	0.0124243	0.0316235	0.00469968	0.0318015	0.0256637	0.00376648	0.000763852	0.0144735	0.0201389	0.0204161	0.00160462	0.00183203	0.000670311	0.000505293	0.000838273	0.00333696	0.000809614	0.000807739	0.00265514	0.00112367	0.00245212	0.0100102	0.0064694	0.00258529	0.00105473	0.00157247	0.00319851	0.00323192	0.00801332	0.00278904	0.00138777	0.00716607	0.00306954	0.00984846	0.0382709	0.00693201	0.00193975	0.0179595	0.00944112	0.0026971	0.0327038	0.000728763	0.0332527	0.000163658	0.00368505	0.0141587	0.00131238	0.0183181	0.00108246	0.0105113	0.00733577	0.0242916	0.00156296	0.00601925	0.0012643	0.000542419	0.00140356	0.00312332	0.00557397	0.00658808	0.0322562	6.19948e-05	0.00118928	0.02484	0.0194116	0.00388952	0.00206899	0.000709936	0.0542662	0.0108952	0.00391013	0.00163543	0.00494905	0.0161013	0.00736571	0.00217509	0.0208538	0.0293001	0.0090169	3.691727
32148	-2084.526	-2236.546	152.0198	0.170372	0.398326	0.601674	0.829629	1.443466	0.248979	0.0027215	0.0560097	0.130925	0.0960428	0.136922	0.147403	0.0175466	0.00722976	0.0924038	0.0555731	0.13588	0.0838171	0.101915	0.113396	0.150682	0.127522	0.0365889	0.0102775	0.0583764	0.268422	0.181713	0.0232122	0.0194173	0.0177079	0.0137422	0.00342916	0.00778274	0.0147786	0.00309222	0.00199158	0.0111409	0.00725821	0.0344149	0.0200115	0.042581	0.0200349	0.00886659	0.00516627	0.0216997	0.0472777	0.00429409	0.0337479	0.0686502	0.0191361	0.0554465	0.137976	0.0139187	0.00190022	0.0763027	0.043842	0.00272856	0.301368	0.00672138	0.198359	0.00310187	0.00757597	0.144401	0.00148231	0.0884142	0.00110171	0.151434	0.025284	0.0810706	0.00218241	0.033031	0.0149292	0.0374032	0.0361655	0.0300626	0.0197115	0.032384	0.106625	0.0120971	0.046222	0.0728115	0.0844934	0.00703604	0.00598548	0.00628272	0.247695	0.0157743	0.00755386	0.00581124	0.0442585	0.0777892	0.0402892	0.0031351	0.154838	0.0622814	0.0232349	0.671046	0.121384	0.192929	0.0146414	0.225288	0.483424	0.797106	1.25454	2.06858	4.43877	1.077646	0.0471346	0.000515212	0.0106033	0.0247856	0.018182	0.0259209	0.0279051	0.00332179	0.00136868	0.0174931	0.0105206	0.0257236	0.0158676	0.0192937	0.0214672	0.0285258	0.0241414	0.0069267	0.00194566	0.0110513	0.0508154	0.0344004	0.00439435	0.00367591	0.00335231	0.00260156	0.000649179	0.00147336	0.00279777	0.000585394	0.000377029	0.0021091	0.00137406	0.00651515	0.00378841	0.00806108	0.00379284	0.00167855	0.000978035	0.00410802	0.00895022	0.000812921	0.00638888	0.0129963	0.00362268	0.0104967	0.0261206	0.00263497	0.000359735	0.014445	0.0082998	0.000516548	0.0570526	0.00127244	0.0375517	0.00058722	0.00143422	0.0273369	0.000280619	0.0167379	0.000208567	0.0286682	0.00478655	0.0153476	0.000413156	0.00625316	0.00282628	0.00708086	0.00684655	0.00569121	0.00373162	0.00613067	0.0201854	0.00229013	0.00875037	0.0137841	0.0159956	0.001332	0.00113312	0.00118939	0.0468917	0.00298627	0.00143003	0.00110014	0.00837865	0.0147264	0.00762722	0.000593512	0.0293127	0.0117906	0.00439865	5.282292
